,true,Cigar1_mean,Cigar1_median,Cigar1_sd,Cigar1_IQR,Cigar2_mean,Cigar2_median,Cigar2_sd,Cigar2_IQR,Cigar3_mean,Cigar3_median,Cigar3_sd,Cigar3_IQR,Cigar4_mean,Cigar4_median,Cigar4_sd,Cigar4_IQR,Cigar5_mean,Cigar5_median,Cigar5_sd,Cigar5_IQR,Paired_mean,Paired_median,Paired_sd,Paired_IQR,Proper_Pair_mean,Proper_Pair_median,Proper_Pair_sd,Proper_Pair_IQR,Is_Read1_Unmapped_mean,Is_Read1_Unmapped_median,Is_Read1_Unmapped_sd,Is_Read1_Unmapped_IQR,Is_Read2_Unmapped_mean,Is_Read2_Unmapped_median,Is_Read2_Unmapped_sd,Is_Read2_Unmapped_IQR,Is_Read1_Rev_Comp_mean,Is_Read1_Rev_Comp_median,Is_Read1_Rev_Comp_sd,Is_Read1_Rev_Comp_IQR,Is_Read2_Rev_Comp_mean,Is_Read2_Rev_Comp_median,Is_Read2_Rev_Comp_sd,Is_Read2_Rev_Comp_IQR,Is_First_Read_mean,Is_First_Read_median,Is_First_Read_sd,Is_First_Read_IQR,Is_Second_Read_mean,Is_Second_Read_median,Is_Second_Read_sd,Is_Second_Read_IQR,Split_mean,Split_median,Split_sd,Split_IQR,Long_Insert_mean,Long_Insert_median,Long_Insert_sd,Long_Insert_IQR,Short_Insert_mean,Short_Insert_median,Short_Insert_sd,Short_Insert_IQR,Parallel_Read_mean,Parallel_Read_median,Parallel_Read_sd,Parallel_Read_IQR,Everted_Read_mean,Everted_Read_median,Everted_Read_sd,Everted_Read_IQR,Orphan_Read_mean,Orphan_Read_median,Orphan_Read_sd,Orphan_Read_IQR,Insert_Size_mean,Insert_Size_median,Insert_Size_sd,Insert_Size_IQR,Quality_mean,Quality_median,Quality_sd,Quality_IQR,TE_specific_Cigar1_mean,TE_specific_Cigar1_median,TE_specific_Cigar1_sd,TE_specific_Cigar1_IQR,TE_specific_Cigar2_mean,TE_specific_Cigar2_median,TE_specific_Cigar2_sd,TE_specific_Cigar2_IQR,TE_specific_Cigar3_mean,TE_specific_Cigar3_median,TE_specific_Cigar3_sd,TE_specific_Cigar3_IQR,TE_specific_Cigar4_mean,TE_specific_Cigar4_median,TE_specific_Cigar4_sd,TE_specific_Cigar4_IQR,TE_specific_Cigar5_mean,TE_specific_Cigar5_median,TE_specific_Cigar5_sd,TE_specific_Cigar5_IQR,TE_specific_Paired_mean,TE_specific_Paired_median,TE_specific_Paired_sd,TE_specific_Paired_IQR,TE_specific_Proper_Pair_mean,TE_specific_Proper_Pair_median,TE_specific_Proper_Pair_sd,TE_specific_Proper_Pair_IQR,TE_specific_Is_Read1_Unmapped_mean,TE_specific_Is_Read1_Unmapped_median,TE_specific_Is_Read1_Unmapped_sd,TE_specific_Is_Read1_Unmapped_IQR,TE_specific_Is_Read2_Unmapped_mean,TE_specific_Is_Read2_Unmapped_median,TE_specific_Is_Read2_Unmapped_sd,TE_specific_Is_Read2_Unmapped_IQR,TE_specific_Is_Read1_Rev_Comp_mean,TE_specific_Is_Read1_Rev_Comp_median,TE_specific_Is_Read1_Rev_Comp_sd,TE_specific_Is_Read1_Rev_Comp_IQR,TE_specific_Is_Read2_Rev_Comp_mean,TE_specific_Is_Read2_Rev_Comp_median,TE_specific_Is_Read2_Rev_Comp_sd,TE_specific_Is_Read2_Rev_Comp_IQR,TE_specific_Is_First_Read_mean,TE_specific_Is_First_Read_median,TE_specific_Is_First_Read_sd,TE_specific_Is_First_Read_IQR,TE_specific_Is_Second_Read_mean,TE_specific_Is_Second_Read_median,TE_specific_Is_Second_Read_sd,TE_specific_Is_Second_Read_IQR,TE_specific_Split_mean,TE_specific_Split_median,TE_specific_Split_sd,TE_specific_Split_IQR,TE_specific_Long_Insert_mean,TE_specific_Long_Insert_median,TE_specific_Long_Insert_sd,TE_specific_Long_Insert_IQR,TE_specific_Short_Insert_mean,TE_specific_Short_Insert_median,TE_specific_Short_Insert_sd,TE_specific_Short_Insert_IQR,TE_specific_Parallel_Read_mean,TE_specific_Parallel_Read_median,TE_specific_Parallel_Read_sd,TE_specific_Parallel_Read_IQR,TE_specific_Everted_Read_mean,TE_specific_Everted_Read_median,TE_specific_Everted_Read_sd,TE_specific_Everted_Read_IQR,TE_specific_Orphan_Read_mean,TE_specific_Orphan_Read_median,TE_specific_Orphan_Read_sd,TE_specific_Orphan_Read_IQR,TE_specific_Insert_Size_mean,TE_specific_Insert_Size_median,TE_specific_Insert_Size_sd,TE_specific_Insert_Size_IQR,TE_specific_Quality_mean,TE_specific_Quality_median,TE_specific_Quality_sd,TE_specific_Quality_IQR,read_length,insert_size
549,0,51.60634920634921,51.0,13.581755654984583,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4603174603174603,0.0,1.6914856513558594,0.0,0.0,0.0,0.0,0.0,52.06666666666667,53.5,13.501510791418628,23.0,48.404761904761905,49.0,12.17229391811687,18.0,0.0,0.0,0.0,0.0,0.08412698412698413,0.0,0.277578159567143,0.0,28.00793650793651,27.0,8.629127521003877,13.0,24.561904761904763,24.0,8.258433468643377,12.0,26.8,27.0,8.837761693213489,13.0,25.266666666666666,26.0,7.027067847949281,10.0,0.0,0.0,0.0,0.0,0.16984126984126985,0.0,0.3754932927496506,0.0,29.544444444444444,30.0,8.735646327253072,14.0,2.984126984126984,3.0,3.1902234757372208,5.0,12.387301587301588,13.0,4.346043340622469,7.0,3.6619047619047618,3.0,3.579701529254744,6.5,3118.0158730158732,3180.0,807.0998638484818,1380.0,13864.574603174604,14083.0,3462.885338364034,4790.5,3.704761904761905,2.5,3.851012176633631,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21746031746031746,0.0,0.7272561354299695,0.0,0.0,0.0,0.0,0.0,3.922222222222222,3.0,3.868716387937971,7.0,0.34285714285714286,0.0,0.7516572770428815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2142857142857144,0.0,3.1502258494422795,5.0,2.3857142857142857,1.0,2.917182656010089,3.0,1.7031746031746031,1.0,1.956468169859265,3.0,2.219047619047619,1.0,2.576379713144756,3.0,0.0,0.0,0.0,0.0,0.08571428571428572,0.0,0.27994168488950605,0.0,3.750793650793651,3.0,3.67701453329395,7.0,2.5507936507936506,2.0,2.6891535822942574,5.0,0.0,0.0,0.0,0.0,3.5793650793650795,3.0,3.499553655446931,6.0,230.1904761904762,180.0,225.82117220061312,420.0,93.77142857142857,0.0,205.57826720151675,0.0,54,287
550,1,39.908863920099876,38.0,16.489407452514488,16.0,0.0012484394506866417,0.0,0.0353112000592533,0.0,0.0024968789013732834,0.0,0.07062240011850661,0.0,2.262172284644195,0.0,5.042261325653964,2.0,0.0299625468164794,0.0,0.17048399515716917,0.0,42.20474406991261,41.0,16.7071576299076,17.0,29.730337078651687,31.0,10.577326751581602,11.0,0.0,0.0,0.0,0.0,3.15230961298377,2.0,3.031960060218723,3.0,17.845193508114857,17.0,8.20133693883366,8.0,22.02247191011236,20.0,9.949158867929407,12.0,21.730337078651687,21.0,8.727083620865505,11.0,20.474406991260924,20.0,8.86841843972889,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.283395755305868,22.0,13.7775563918015,19.0,4.1610486891385765,3.0,5.489318275520554,6.0,8.474406991260924,8.0,4.430307229917777,6.0,10.533083645443195,11.0,8.103217813349303,13.0,2509.0686641697876,2460.0,972.6565943159259,960.0,24866695.02122347,13774.0,33449081.709598377,39130850.0,8.835205992509364,8.0,9.036356528746571,15.0,0.0012484394506866417,0.0,0.0353112000592533,0.0,0.0,0.0,0.0,0.0,0.2571785268414482,0.0,1.5053053176064681,0.0,0.0299625468164794,0.0,0.17048399515716917,0.0,9.123595505617978,8.0,9.344880767590306,15.0,0.27091136079900124,0.0,0.6835066325481776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5580524344569286,0.0,5.558176099253181,6.0,4.700374531835206,3.0,5.316228409683002,8.0,4.563046192259676,5.0,4.522804771970255,8.0,4.560549313358302,2.0,5.751980971066686,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.51685393258427,7.0,8.748677265593683,14.0,3.4194756554307117,2.0,4.161990811537784,5.0,0.5393258426966292,0.0,1.0307453613496838,1.0,7.106117353308364,6.0,7.009711474982965,11.0,540.1348314606741,480.0,547.1148266185724,900.0,22687401.151061174,0.0,30435689.47663536,41307150.0,54,287
551,0,39.8498609823911,41.0,13.562120743911171,17.0,0.13994439295644115,0.0,1.147939442858557,0.0,0.0,0.0,0.0,0.0,0.1881371640407785,0.0,0.5669358608719794,0.0,0.03892493049119555,0.0,0.27628736990432023,0.0,40.21686746987952,42.0,13.537825120785518,17.0,40.16774791473587,42.0,13.548616255362127,17.0,0.0,0.0,0.0,0.0,0.04911955514365153,0.0,0.21611761715820696,0.0,19.282669138090824,18.0,9.504537032438932,16.0,20.983317886932344,22.0,9.35717472994661,14.0,20.27525486561631,21.0,6.897048387842238,9.0,19.941612604263206,19.0,7.975595398419172,9.0,0.0,0.0,0.0,0.0,0.24930491195551435,0.0,0.5529740793405987,0.0,19.698795180722893,18.0,9.348425371997482,16.0,0.0,0.0,0.0,0.0,10.73401297497683,11.0,5.147019411904625,8.0,0.14735866543095458,0.0,0.4731629734464285,0.0,2404.89156626506,2520.0,813.8094656884767,1076.0,11457.023169601483,11722.0,3955.296510975117,5190.5,20.045412418906395,19.0,17.457024546473956,24.0,0.07599629286376275,0.0,0.6237263604649125,0.0,0.0,0.0,0.0,0.0,0.0917516218721038,0.0,0.47933823457719565,0.0,0.0,0.0,0.0,0.0,20.21316033364226,19.0,17.505751024390637,24.0,20.21316033364226,19.0,17.505751024390637,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.93327154772938,3.0,11.649626816324464,21.0,10.279888785912883,7.0,10.87870072052201,18.0,10.132530120481928,10.0,8.20181314256503,12.0,10.080630213160333,8.0,9.869772295424841,11.0,0.0,0.0,0.0,0.0,0.14921223354958293,0.0,0.4140453812757827,0.0,10.331788693234476,3.0,12.110903169343795,22.0,0.0,0.0,0.0,0.0,5.484708063021316,4.0,5.638598088131558,9.0,0.0,0.0,0.0,0.0,1210.7599629286376,1140.0,1050.1670791780866,1440.0,5815.126042632067,5481.0,4958.729277833356,6854.5,54,287
552,1,55.09771986970684,56.0,13.391750633469057,16.0,0.0010857763300760044,0.0,0.03293322668426298,0.0,0.15526601520086863,0.0,1.372443615041136,0.0,1.279044516829533,0.0,4.7781721343941745,0.0,0.0,0.0,0.0,0.0,56.53311617806732,57.0,14.541163255891668,16.0,47.79804560260586,48.0,11.722563619319596,11.0,0.0,0.0,0.0,0.0,0.23452768729641693,0.0,0.45580109233062077,0.0,27.7828447339848,29.0,9.78956483950097,17.0,29.35396308360478,29.0,9.700655811065609,8.0,28.65255157437568,28.0,9.837154882494913,12.0,27.88056460369164,28.0,6.277587289596874,7.0,0.0,0.0,0.0,0.0,0.40608034744842564,0.0,0.5475500166091641,1.0,31.38545059717698,32.0,11.316787038708522,15.0,4.773072747014115,2.0,4.979389900678746,9.0,12.298588490770902,11.0,6.008940874141043,7.0,7.980456026058632,5.0,7.91496940776197,15.0,3372.9956568946795,3360.0,844.0847428926656,960.0,7164471.606948969,17613.0,9802748.316739833,10351632.0,8.485342019543975,7.0,8.499348644473185,15.0,0.0010857763300760044,0.0,0.03293322668426298,0.0,0.008686210640608035,0.0,0.1315179494438803,0.0,0.46796959826275786,0.0,2.0728599113031967,0.0,0.0,0.0,0.0,0.0,8.963083604777417,7.0,8.896725894524597,15.0,0.6970684039087948,0.0,1.40438358419775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.605863192182411,0.0,7.366468055755266,9.0,4.826275787187839,3.0,5.042727762382671,8.0,4.360477741585234,3.0,4.457340490153457,7.0,4.602605863192182,3.0,4.797365562109359,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.148751357220412,6.0,8.15183152978325,15.0,3.971769815418024,3.0,3.9925644809889245,7.0,0.23127035830618892,0.0,0.5269495251369986,0.0,7.45385450597177,5.0,7.785973134485312,14.0,518.8512486427796,388.0,513.4546262581641,900.0,8536455.004343105,265.0,13121875.076708544,18809619.0,54,287
553,0,36.45459548706659,35.0,14.947578627980903,21.0,0.002201430930104568,0.0,0.08775056670601032,0.0,0.000550357732526142,0.0,0.03028134729350427,0.0,0.3239772518803889,0.0,2.5156219366867534,0.0,0.004219409282700422,0.0,0.06481979534066336,0.0,36.78554393689231,35.0,15.105647041097566,22.0,33.88259035039442,32.0,14.028124238223997,21.0,0.0,0.0,0.0,0.0,0.23610346725371492,0.0,0.6525474455632696,0.0,17.980003669051552,17.0,8.572147544252928,13.0,18.795083470922766,18.0,8.981197957734361,12.0,18.404329480829205,18.0,7.9550062213489845,11.0,18.38121445606311,18.0,8.472773973161054,12.0,0.0,0.0,0.0,0.0,0.12804989910108236,0.0,0.3759952659245814,0.0,18.747936158503027,18.0,9.052524774048969,13.0,0.5217391304347826,0.0,1.4144842576381411,0.0,9.044395523757109,8.0,4.633103674378552,6.0,1.2894881673087506,0.0,2.4582810629836964,1.0,116.10456796917997,0.0,587.1241932259222,0.0,4615762.37295909,12714.0,16008741.392879738,15637.5,34.58246193359017,35.0,15.615470101965697,22.0,0.00183452577508714,0.0,0.07659710827087005,0.0,0.000183452577508714,0.0,0.01354322423429958,0.0,0.2348192992111539,0.0,1.5980996383351422,0.0,0.00825536598789213,0.0,0.09048323005009316,0.0,34.82755457714181,35.0,15.635207515505781,22.0,32.68042560997982,32.0,14.954767619640107,20.0,0.0,0.0,0.0,0.0,0.1282333516785911,0.0,0.3862821313595072,0.0,16.98697486699688,16.0,8.60452235916989,12.0,17.99027701339204,18.0,9.375593759040772,12.0,17.475875986057606,17.0,8.401976443801937,12.0,17.351678591084205,17.0,8.212804748136916,11.0,0.0,0.0,0.0,0.0,0.1179600073381031,0.0,0.3848039274864397,0.0,17.793799302880206,17.0,8.907896505130068,12.0,0.6096129150614567,0.0,1.5193520983021271,1.0,8.456980370574206,8.0,4.973469549253037,6.0,1.3689231333700238,0.0,2.408977567041474,2.0,3.251513483764447,0.0,21.74005538764541,0.0,4460173.354246927,11777.0,16588245.160244333,19068.5,54,287
554,0,47.51701323251418,39.0,37.848146912730265,22.0,0.034026465028355386,0.0,0.3849422995317473,0.0,0.14744801512287334,0.0,2.110151471829702,0.0,1.0122873345935728,0.0,2.8121462625099807,0.0,0.04158790170132325,0.0,0.1996455562575945,0.0,48.752362948960304,40.0,38.31329312581027,22.0,42.03119092627599,32.0,39.93716674972929,26.0,0.0,0.0,0.0,0.0,0.4007561436672968,0.0,0.64053335754041,1.0,26.408317580340263,24.0,20.60864077238366,15.0,22.911153119092628,17.0,29.882246032901936,17.0,25.215500945179585,21.0,19.42497724109624,13.0,23.53686200378072,20.0,19.367968566942395,13.0,0.0,0.0,0.0,0.0,0.10207939508506617,0.0,0.30275269145646444,0.0,27.99905482041588,26.0,20.366235611469094,13.0,2.0812854442344046,1.0,2.598714501862197,3.0,10.20226843100189,7.0,15.24471815177928,9.0,3.544423440453686,2.0,3.6202554634058783,6.0,286.73440453686203,0.0,836.288468767818,8.0,10564057.030245747,242165.0,19383972.6502507,11687078.0,43.017958412098295,34.0,41.238513423797144,30.5,0.021739130434782608,0.0,0.26535990468986315,0.0,0.11153119092627599,0.0,1.433741163358044,0.0,0.781663516068053,0.0,2.307742428329475,0.0,0.06427221172022685,0.0,0.42336027461260584,0.0,43.997164461247635,35.0,41.83556558390619,32.0,39.56994328922495,29.0,42.14307842086235,33.0,0.0,0.0,0.0,0.0,0.30434782608695654,0.0,0.826086956521739,0.0,24.26937618147448,21.0,22.157116993153227,21.0,20.131379962192817,12.0,29.80320992000959,18.0,21.910207939508506,17.0,21.265902973006536,15.0,22.08695652173913,17.0,21.140183830817463,19.0,0.0,0.0,0.0,0.0,0.15311909262759923,0.0,0.36010225783865885,0.0,26.206049149338373,24.0,22.122982457656587,24.0,2.1370510396975426,1.0,2.6316252425173845,4.0,9.27882797731569,5.0,16.285750139479877,10.0,3.9612476370510397,2.0,4.480519813668908,7.0,4.404536862003781,0.0,12.056454248978634,0.0,5884491.085066163,10581.5,15286376.24291549,3856692.0,54,287
555,0,55.94177215189873,56.0,14.779104369798654,20.0,0.0,0.0,0.0,0.0,0.012658227848101266,0.0,0.15860714033090714,0.0,0.6911392405063291,0.0,2.291602163178192,0.0,0.0,0.0,0.0,0.0,56.64556962025316,57.0,14.774026108693016,20.0,53.82911392405063,54.0,14.312777790339265,19.0,0.0,0.0,0.0,0.0,0.4379746835443038,0.0,1.1898626447128793,0.0,29.824050632911394,31.0,10.487879866717684,13.0,27.060759493670886,26.0,7.99707886101202,11.0,28.130379746835445,28.0,8.73560811980946,11.0,28.51518987341772,28.0,7.249034656073921,10.0,0.0,0.0,0.0,0.0,0.26962025316455696,0.0,0.4437625178493979,1.0,30.9126582278481,33.0,10.698809434398369,13.0,1.289873417721519,1.0,1.4533326987802948,2.0,12.749367088607595,13.0,4.198006561821225,6.0,2.206329113924051,2.0,1.7391138273104072,2.0,3393.1139240506327,3420.0,885.0185907700767,1162.0,6288023.456962026,21367.0,8671885.082134465,9156011.5,2.3860759493670884,2.0,2.1580719346778854,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12278481012658228,0.0,0.6551547052952712,0.0,0.0,0.0,0.0,0.0,2.508860759493671,2.0,2.193037883354337,3.0,0.1341772151898734,0.0,0.3408426178073449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.220253164556962,0.0,2.0181693513787233,2.0,1.1556962025316455,1.0,1.2568039468714503,2.0,1.1544303797468354,1.0,1.4553086991116293,2.0,1.3544303797468353,1.0,1.2969094195900401,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.239240506329114,2.0,1.854786331241895,3.0,1.2215189873417722,1.0,1.190805586920893,2.0,0.13544303797468354,0.0,0.34219617391033463,0.0,1.90126582278481,2.0,1.6266369492856374,2.0,145.38987341772153,120.0,127.77197806430402,180.0,4634654.869620253,0.0,9672434.417002534,3407383.0,54,287
556,1,43.08620689655172,43.0,10.275992246340447,12.0,0.01264367816091954,0.0,0.3727205349490126,0.0,0.0,0.0,0.0,0.0,0.34367816091954023,0.0,1.3672021224186433,0.0,0.0,0.0,0.0,0.0,43.44252873563219,43.0,9.977021094862693,12.0,36.15977011494253,36.0,11.218764656009279,18.0,0.0,0.0,0.0,0.0,0.18620689655172415,0.0,0.5049575864271856,0.0,22.291954022988506,21.0,7.348144161526485,9.0,22.079310344827586,21.0,8.11423664345482,11.0,21.71264367816092,21.0,6.642614161309028,11.0,21.729885057471265,22.0,5.7509142689938395,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.18735632183908,24.0,8.789522296824105,9.0,4.075862068965518,3.0,4.100321420460837,7.0,9.568965517241379,9.0,4.075066048257563,4.0,5.92183908045977,5.0,5.5143162743992935,8.0,2603.5724137931034,2580.0,598.5778864404806,720.0,19731846.729885057,17298.5,24496278.082585417,37728336.5,6.654022988505747,5.0,6.81958478861629,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135632183908046,0.0,0.7175912792263206,0.0,0.0,0.0,0.0,0.0,6.789655172413793,6.0,6.864409870454975,11.0,0.12413793103448276,0.0,0.32973884380363916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.014942528735633,0.0,6.710500071052351,7.0,3.8908045977011496,4.0,3.980502255142842,6.0,2.9597701149425286,2.0,3.50592142020099,5.0,3.829885057471264,3.0,3.9211807669983627,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.419540229885057,5.0,6.5189262757459865,11.0,3.217241379310345,3.0,3.5834776307717866,5.0,0.06206896551724138,0.0,0.24128076806256418,0.0,5.429885057471265,5.0,5.583969562841674,9.0,404.4,360.0,409.130017273828,660.0,17265516.21724138,0.0,25300400.463529803,27260710.0,54,287
557,1,51.47532467532468,55.0,14.630071822037053,22.0,0.01038961038961039,0.0,0.2881127194568738,0.0,0.15584415584415584,0.0,1.358617852532158,0.0,0.9207792207792208,0.0,4.570397057471577,0.0,0.02987012987012987,0.0,0.17022897876587126,0.0,52.592207792207795,56.0,15.32114883483481,22.0,48.420779220779224,50.0,15.14131131982049,22.0,0.0,0.0,0.0,0.0,0.2805194805194805,0.0,0.47181301629753924,1.0,26.34935064935065,27.0,9.363997417251447,14.0,26.383116883116884,28.0,8.595829592827894,12.0,25.92077922077922,28.0,8.908785065364802,13.0,26.67142857142857,26.0,9.006049296623333,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.153246753246755,27.0,10.877112685252657,16.0,1.5298701298701298,1.0,1.8082828860885574,3.0,12.024675324675325,13.0,5.307007272775046,9.0,3.1974025974025975,3.5,2.4574283900982317,4.0,3143.885714285714,3360.0,909.3185902790545,1320.0,11550544.311688311,16549.5,20324258.444328345,19487625.0,3.287012987012987,3.0,3.230047671609553,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11558441558441558,0.0,0.5660445889152576,0.0,0.0,0.0,0.0,0.0,3.4025974025974026,3.0,3.2544065641324806,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.738961038961039,0.0,2.628152076297027,4.0,1.877922077922078,2.0,2.0653368881276046,3.0,1.525974025974026,0.0,2.360932162229577,2.0,1.8766233766233766,2.0,1.6846438680180853,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4025974025974026,3.0,3.2544065641324806,5.0,1.4584415584415584,1.0,1.804457010772892,2.0,0.14025974025974025,0.0,0.40267280399904337,0.0,2.9844155844155846,3.0,2.7862866847521732,5.0,204.15584415584416,180.0,195.26439384794884,300.0,7475118.238961039,0.0,12067486.000344567,17925027.0,54,287
558,0,51.66346153846154,51.0,13.287701980221689,17.0,0.019230769230769232,0.0,0.2953591290643147,0.0,0.019230769230769232,0.0,0.2989544568297696,0.0,0.9893162393162394,0.0,2.6295276708541344,1.0,0.0,0.0,0.0,0.0,52.69123931623932,53.0,13.522447630406514,18.0,42.63034188034188,43.0,9.908885025431488,12.0,0.0,0.0,0.0,0.0,4.269230769230769,0.0,6.178968485518935,8.0,26.54059829059829,26.0,8.663242498176956,12.0,26.178418803418804,25.0,11.407056785532557,14.0,25.319444444444443,25.0,8.323807768067093,11.0,27.371794871794872,27.0,7.101869817033635,10.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.4213250442347431,0.0,30.83653846153846,31.0,9.740982592321235,13.0,2.0598290598290596,1.0,2.5513214216206634,3.0,10.555555555555555,10.0,5.459163776239221,8.0,9.082264957264957,9.0,7.49776787284701,14.0,3139.6944444444443,3120.0,803.9884860466794,1090.0,8789245.191239316,17318.5,12954336.090920756,6827929.5,3.0651709401709404,2.0,3.112736547948333,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14743589743589744,0.0,0.6501592886298833,0.0,0.0,0.0,0.0,0.0,3.2126068376068377,3.0,3.1468155181472572,5.0,0.11538461538461539,0.0,0.3194855331891567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7777777777777777,0.0,3.023020256628262,3.0,1.4326923076923077,1.0,1.5232386547558914,2.0,1.3194444444444444,1.0,1.5516348254434627,2.0,1.893162393162393,1.0,2.0030202193860864,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8685897435897436,2.0,3.0667148370069786,5.0,1.376068376068376,1.0,1.883243681671462,2.0,0.172008547008547,0.0,0.40206016464619404,0.0,2.5245726495726495,1.0,2.8230270375925293,4.0,191.37179487179486,174.0,187.46258491478315,300.0,6682930.822649573,218.0,8561335.18059158,17214175.0,54,287
559,0,48.981021897810216,48.0,13.489696164308516,14.0,0.01167883211678832,0.0,0.21582153124176737,0.0,0.026277372262773723,0.0,0.34919512730455016,0.0,0.8277372262773722,0.0,2.1320197040696436,0.0,0.0,0.0,0.0,0.0,49.846715328467155,49.0,13.555342368571186,15.0,41.71824817518248,42.0,10.302194642373925,10.0,0.0,0.0,0.0,0.0,1.5386861313868614,0.0,3.478867341790782,0.0,24.134306569343067,25.0,7.841648474429735,8.0,24.83941605839416,25.0,8.340240659450561,13.0,23.96934306569343,22.0,8.466365933692083,11.0,25.877372262773722,26.0,7.440047412735767,8.0,0.0,0.0,0.0,0.0,0.31532846715328466,0.0,0.46464655917809666,1.0,28.043795620437955,29.0,9.309965317142925,12.0,2.3883211678832117,2.0,2.86705590986326,3.0,10.56058394160584,10.0,5.557494547402962,8.0,7.054014598540146,4.0,7.1090567772778845,14.0,2967.74598540146,2940.0,801.5653752533544,840.0,7720064.477372263,6831352.0,11849562.402432168,6824612.0,2.896350364963504,2.0,3.6375256039758894,4.0,0.0,0.0,0.0,0.0,0.013138686131386862,0.0,0.17459756365227508,0.0,0.22189781021897811,0.0,0.9965425872702982,0.0,0.0,0.0,0.0,0.0,3.1313868613138687,2.0,3.8675470229107636,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1124087591240874,0.0,4.054436972180371,2.0,1.878832116788321,1.0,2.6413177052354775,2.0,1.486131386861314,0.0,2.358744639571714,2.0,1.6452554744525547,1.0,1.7793614372897446,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5839416058394162,2.0,3.337996986188244,3.0,1.9576642335766423,1.0,2.6354606690967333,3.0,0.07883211678832117,0.0,0.2694765558466889,0.0,2.27007299270073,1.0,3.2128929357465177,3.0,173.61459854014598,120.0,214.76870007384264,240.0,7699406.402919708,0.0,11921190.737924278,12970114.0,54,287
560,1,44.328638497652584,43.0,11.687840337775617,14.0,0.051643192488262914,0.0,0.7519362326956402,0.0,0.03873239436619718,0.0,0.5124298085288509,0.0,0.49178403755868544,0.0,1.807308613060811,0.0,0.0,0.0,0.0,0.0,44.91079812206573,44.0,11.449994395783373,14.0,38.81572769953052,38.0,12.152400275323144,18.0,0.0,0.0,0.0,0.0,0.30164319248826293,0.0,0.5928740568925974,0.0,20.42488262910798,20.0,6.80049298201466,10.0,23.152582159624412,24.0,7.951892053415042,12.0,22.775821596244132,23.0,6.1630983767886525,8.0,22.134976525821596,22.0,6.4656439192495565,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.329812206572768,24.0,9.446807020127581,12.0,2.7687793427230045,2.0,3.143188762896319,4.0,10.870892018779342,11.0,4.163303542549004,6.0,5.464788732394366,5.0,4.971508454872459,8.0,2693.0,2640.0,687.4886221849805,840.0,6100446.604460094,13881.0,14268332.892625012,3232711.0,5.687793427230047,5.0,5.75833271012714,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04342723004694836,0.0,0.3128567306394604,0.0,0.0,0.0,0.0,0.0,5.731220657276995,5.0,5.752265274393308,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9530516431924883,0.0,3.0917355507292084,4.5,2.961267605633803,2.0,3.507490614663894,5.0,2.897887323943662,2.0,3.044682156369281,5.0,2.8333333333333335,2.0,2.8835646736144236,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.731220657276995,5.0,5.752265274393308,10.0,2.828638497652582,2.0,3.287296151350977,5.0,0.06338028169014084,0.0,0.2436456886198055,0.0,5.163145539906103,4.0,5.372762419935545,9.0,343.8732394366197,300.0,345.13591646359845,600.0,6781213.5093896715,0.0,10692964.355356077,18984961.0,54,287
